Query_ID	Doc_ID	Rank	Score
1	1348	188	1.0617751354988503
1	22	189	1.0617751354988503
1	6	190	1.0617751354988503
1	24	191	1.0617751354988503
1	1264	192	1.0617751354988503
1	295	193	1.0617751354988503
1	579	194	1.0617751354988503
1	283	195	1.0617751354988503
1	550	196	1.0617751354988503
1	1177	197	1.0617751354988503
1	98	198	1.0617751354988503
1	755	199	1.0478902866019653
1	708	200	1.0353009904109887
2	746	1	8.856772406928128
2	792	2	6.763569806893507
2	12	3	6.040753401159068
2	700	4	5.534171814006022
2	810	5	4.870269929888247
2	141	6	4.443550473988173
2	606	7	4.022151630266391
2	1380	8	3.9466763977459536
2	883	9	3.9006641198344045
2	47	10	3.9006641198344045
2	92	11	3.8292511916403646
2	909	12	3.764440567455434
2	1246	13	3.6048177756016493
2	70	14	3.5669759451480227
2	1379	15	3.5481634329194254
2	1012	16	3.518674068927286
2	725	17	3.518674068927286
2	497	18	3.30303128760623
2	51	19	3.30303128760623
2	395	20	3.2241853933655937
2	875	21	3.188149238872538
2	911	22	3.1122936286947995
2	833	23	3.0522254334510217
2	712	24	3.0402814236453617
2	1250	25	3.0045155596832362
2	184	26	2.948747343655763
2	1111	27	2.8917092471012653
2	316	28	2.794647415225908
2	253	29	2.751794769129776
2	876	30	2.6897339454677702
2	101	31	2.655523587545682
2	264	32	2.629301531378393
2	1303	33	2.5989696877630157
2	663	34	2.51413109508282
2	391	35	2.51413109508282
2	202	36	2.47485381728427
2	429	37	2.434656214006322
2	945	38	2.3600519700120817
2	193	39	2.3600519700120817
2	1147	40	2.3600519700120817
2	1063	41	2.289883928090214
2	203	42	2.289883928090214
2	747	43	2.2237678272131656
2	914	44	2.1031744197088598
2	100	45	2.1031744197088598
2	315	46	2.10236418666963
2	52	47	2.10236418666963
2	280	48	2.10236418666963
2	724	49	2.101766576955738
2	638	50	2.0465011844426053
2	781	51	2.0328518516165524
2	1089	52	2.027066991369519
2	1095	53	2.0177022482367413
2	1155	54	1.9935300696256468
2	309	55	1.9935300696256468
2	1169	56	1.956275388198562
2	78	57	1.956275388198562
2	834	58	1.943942440089291
2	726	59	1.943942440089291
2	799	60	1.9432319493568335
2	1124	61	1.9432319493568335
2	585	62	1.9416710130323822
2	209	63	1.890261467462976
2	968	64	1.8855126849207768
2	142	65	1.8659259333888987
2	650	66	1.8659259333888987
2	215	67	1.8582264481529784
2	204	68	1.849884271306478
2	685	69	1.8421272441736376
2	571	70	1.8191311710026519
2	884	71	1.808165179256872
2	75	72	1.808165179256872
2	435	73	1.8064946790965015
2	1138	74	1.7958686413178715
2	368	75	1.7958686413178715
2	430	76	1.765093871233499
2	1008	77	1.7538165285204033
2	290	78	1.7538165285204033
2	1010	79	1.7538165285204033
2	1009	80	1.7538165285204033
2	1006	81	1.7538165285204033
2	804	82	1.7538165285204033
2	1003	83	1.7538165285204033
2	1011	84	1.7538165285204033
2	1007	85	1.7538165285204033
2	1005	86	1.7538165285204033
2	1004	87	1.7538165285204033
2	1041	88	1.7471491926834142
2	1327	89	1.7471491926834142
2	654	90	1.7471491926834142
2	756	91	1.7471491926834142
2	1170	92	1.7471491926834142
2	640	93	1.7471491926834142
2	1209	94	1.7308816660840776
2	414	95	1.7308816660840776
2	1197	96	1.7164937787187873
2	83	97	1.694634520712638
2	862	98	1.690116715772465
2	1361	99	1.690116715772465
2	181	100	1.6704337930917181
2	648	101	1.6704337930917181
2	93	102	1.6704337930917181
2	835	103	1.6704337930917181
2	11	104	1.6704337930917181
2	1198	105	1.6704337930917181
2	1328	106	1.6654597299121636
2	1144	107	1.6654597299121636
2	76	108	1.6393162888296477
2	505	109	1.6393162888296477
2	687	110	1.6231823309379623
2	552	111	1.6231823309379623
2	854	112	1.6140655104478596
2	444	113	1.6140655104478596
2	425	114	1.6140655104478596
2	787	115	1.6140655104478596
2	720	116	1.5865375088874427
2	30	117	1.5865375088874427
2	837	118	1.5865375088874427
2	1224	119	1.5613773059471365
2	540	120	1.5613773059471365
2	762	121	1.5393672635501505
2	1130	122	1.5393672635501505
2	777	123	1.5120201837396314
2	363	124	1.5120201837396314
2	1217	125	1.5120201837396314
2	1314	126	1.509808989124295
2	630	127	1.509808989124295
2	593	128	1.509808989124295
2	195	129	1.4949209228272868
2	723	130	1.4949209228272868
2	803	131	1.4930979654121204
2	574	132	1.4930979654121204
2	1377	133	1.4930979654121204
2	1168	134	1.488444574895687
2	855	135	1.465687924563579
2	321	136	1.465687924563579
2	527	137	1.465687924563579
2	1215	138	1.4588609418630625
2	447	139	1.4588609418630625
2	285	140	1.4588609418630625
2	171	141	1.4529691650507033
2	1331	142	1.449987563836948
2	1165	143	1.4499180550603452
2	322	144	1.4221107266705062
2	1311	145	1.4221107266705062
2	1315	146	1.4112391054843951
2	1140	147	1.4112391054843951
2	320	148	1.3810499483884837
2	369	149	1.3810499483884837
2	731	150	1.3810499483884837
2	1166	151	1.3785537857211354
2	1167	152	1.3785537857211354
2	1106	153	1.370827425427506
2	275	154	1.370827425427506
2	302	155	1.3666280427207085
2	1263	156	1.3666280427207085
2	1065	157	1.3344024634703524
2	545	158	1.3344024634703524
2	1268	159	1.324750979601093
2	776	160	1.324750979601093
2	767	161	1.324750979601093
2	1098	162	1.324750979601093
2	860	163	1.3063315618881468
2	641	164	1.3056533672098891
2	304	165	1.3056533672098891
2	378	166	1.2853640578494465
2	572	167	1.2853640578494465
2	1163	168	1.283773699615374
2	561	169	1.2709601787401457
2	1240	170	1.2709601787401457
2	879	171	1.2685269161633033
2	925	172	1.2685269161633033
2	431	173	1.2670666990218773
2	441	174	1.2482515829899095
2	373	175	1.2482515829899095
2	812	176	1.2358844922536552
2	41	177	1.2226228197347304
2	814	178	1.2226228197347304
2	679	179	1.2226228197347304
2	979	180	1.2144103623182128
2	1062	181	1.2132220725628355
2	549	182	1.2132220725628355
2	516	183	1.2062001955003763
2	139	184	1.1799249563434755
2	1084	185	1.1799249563434755
2	40	186	1.1799249563434755
2	1002	187	1.1799249563434755
2	266	188	1.1771261056367037
2	413	189	1.1487477747497483
2	438	190	1.140108745899953
2	1285	191	1.140108745899953
2	53	192	1.140108745899953
2	406	193	1.140108745899953
2	436	194	1.140108745899953
2	225	195	1.140108745899953
2	1000	196	1.1251279764967022
2	226	197	1.102891989598425
2	800	198	1.102891989598425
2	464	199	1.102891989598425
2	805	200	1.100472655198565
3	399	1	8.991602219062859
3	144	2	7.112916093392142
3	485	3	6.598126880677658
3	90	4	5.091048157011206
3	91	5	5.091048157011206
3	181	6	4.76516183156545
3	5	7	4.264015731116707
3	6	8	3.5025897080944155
3	518	9	3.3271148253147116
3	585	10	3.218953743883006
3	542	11	3.2067167495433972
3	1088	12	3.1667167154315585
3	142	13	3.0933815403209177
3	168	14	2.8926846112277316
3	584	15	2.830547059454474
3	582	16	2.8216817595810526
3	981	17	2.801243172108358
3	119	18	2.715405743441056
3	586	19	2.4867995831930516
3	1073	20	2.3546435166704938
3	66	21	2.3546435166704938
3	944	22	2.1284219325819205
3	1181	23	1.9958723504479812
3	1183	24	1.9958723504479812
3	269	25	1.900218380197509
3	650	26	1.8659259333888987
3	112	27	1.806596161144298
3	1138	28	1.7958686413178715
3	368	29	1.7958686413178715
3	1379	30	1.7308816660840776
3	1209	31	1.7308816660840776
3	414	32	1.7308816660840776
3	792	33	1.6704337930917181
3	648	34	1.6704337930917181
3	93	35	1.6704337930917181
3	835	36	1.6704337930917181
3	746	37	1.6704337930917181
3	11	38	1.6704337930917181
3	1198	39	1.6704337930917181
3	104	40	1.6501099402895287
3	854	41	1.6140655104478596
3	444	42	1.6140655104478596
3	425	43	1.6140655104478596
3	787	44	1.6140655104478596
3	407	45	1.6038031347169392
3	408	46	1.6038031347169392
3	1224	47	1.5613773059471365
3	540	48	1.5613773059471365
3	298	49	1.560024387473847
3	1221	50	1.560024387473847
3	700	51	1.5120201837396314
3	777	52	1.5120201837396314
3	363	53	1.5120201837396314
3	810	54	1.5120201837396314
3	1217	55	1.5120201837396314
3	1380	56	1.5120201837396314
3	61	57	1.4792658405701573
3	855	58	1.465687924563579
3	321	59	1.465687924563579
3	833	60	1.465687924563579
3	527	61	1.465687924563579
3	303	62	1.4456435299074972
3	322	63	1.4221107266705062
3	1311	64	1.4221107266705062
3	264	65	1.3810499483884837
3	1246	66	1.3810499483884837
3	320	67	1.3810499483884837
3	369	68	1.3810499483884837
3	731	69	1.3810499483884837
3	267	70	1.3726758644104904
3	641	71	1.3056533672098891
3	304	72	1.3056533672098891
3	561	73	1.2709601787401457
3	1240	74	1.2709601787401457
3	959	75	1.227455606932019
3	437	76	1.227455606932019
3	13	77	1.181370060651585
3	159	78	1.181370060651585
3	554	79	1.181370060651585
3	21	80	1.181370060651585
3	398	81	1.181370060651585
3	266	82	1.1771261056367037
3	1207	83	1.1386199033699416
3	500	84	1.1386199033699416
3	963	85	1.1386199033699416
3	1161	86	1.098855688025751
3	524	87	1.098855688025751
3	158	88	1.098855688025751
3	623	89	1.098855688025751
3	1392	90	1.0961948320040074
3	662	91	1.0938486726736354
3	438	92	1.0617751354988503
3	1348	93	1.0617751354988503
3	22	94	1.0617751354988503
3	24	95	1.0617751354988503
3	1264	96	1.0617751354988503
3	436	97	1.0617751354988503
3	295	98	1.0617751354988503
3	579	99	1.0617751354988503
3	283	100	1.0617751354988503
3	550	101	1.0617751354988503
3	1177	102	1.0617751354988503
3	98	103	1.0617751354988503
3	1394	104	1.0271154360561532
3	872	105	1.0271154360561532
3	493	106	1.0271154360561532
3	668	107	1.0271154360561532
3	350	108	1.0271154360561532
3	1191	109	1.0271154360561532
3	873	110	1.0271154360561532
3	559	111	1.0271154360561532
3	1361	112	1.0271154360561532
3	240	113	0.9946470109640603
3	101	114	0.9946470109640603
3	120	115	0.9946470109640603
3	387	116	0.9946470109640603
3	666	117	0.9946470109640603
3	606	118	0.9946470109640603
3	81	119	0.9946470109640603
3	395	120	0.9946470109640603
3	1263	121	0.9946470109640603
3	1219	122	0.9946470109640603
3	983	123	0.9946470109640603
3	1393	124	0.9641684210640935
3	1268	125	0.9641684210640935
3	962	126	0.9641684210640935
3	1362	127	0.9641684210640935
3	1366	128	0.9641684210640935
3	1395	129	0.9641684210640935
3	670	130	0.9641684210640935
3	1104	131	0.9641684210640935
3	51	132	0.9641684210640935
3	1147	133	0.9641684210640935
3	695	134	0.9636822170369099
3	877	135	0.9355021836046615
3	1328	136	0.9355021836046615
3	539	137	0.9355021836046615
3	378	138	0.9355021836046615
3	135	139	0.9355021836046615
3	1185	140	0.9355021836046615
3	1300	141	0.9084913137596169
3	571	142	0.9084913137596169
3	45	143	0.9084913137596169
3	62	144	0.9084913137596169
3	37	145	0.9084913137596169
3	154	146	0.9084913137596169
3	754	147	0.9084913137596169
3	396	148	0.9084913137596169
3	354	149	0.8829964484761126
3	1226	150	0.8829964484761126
3	1213	151	0.8829964484761126
3	784	152	0.8829964484761126
3	29	153	0.8829964484761126
3	651	154	0.8829964484761126
3	707	155	0.8829964484761126
3	383	156	0.8829964484761126
3	294	157	0.8588934413815377
3	55	158	0.8588934413815377
3	352	159	0.8588934413815377
3	982	160	0.8588934413815377
3	1106	161	0.8588934413815377
3	522	162	0.8588934413815377
3	1281	163	0.8588934413815377
3	1192	164	0.8588934413815377
3	54	165	0.836071341132256
3	339	166	0.836071341132256
3	566	167	0.836071341132256
3	270	168	0.8144306837297793
3	1258	169	0.8144306837297793
3	23	170	0.8144306837297793
3	860	171	0.7938820433530908
3	325	172	0.7938820433530908
3	555	173	0.7938820433530908
3	789	174	0.7938820433530908
3	260	175	0.7938820433530908
3	546	176	0.7938820433530908
3	1204	177	0.7743447971729768
3	1386	178	0.7743447971729768
3	509	179	0.7743447971729768
3	859	180	0.7743447971729768
3	861	181	0.7557460681714299
3	980	182	0.7557460681714299
3	564	183	0.7557460681714299
3	435	184	0.7380198167399863
3	655	185	0.7380198167399863
3	635	186	0.7380198167399863
3	1096	187	0.7211060571892401
3	1107	188	0.7049501795797002
3	560	189	0.7049501795797002
3	1159	190	0.6895023607183869
3	82	191	0.6895023607183869
3	715	192	0.6747170509370222
3	689	193	0.6747170509370222
3	1307	194	0.6605525255154796
4	166	1	11.508435667047772
4	488	2	8.93986063538546
4	236	3	4.716790795654951
4	1202	4	4.678292387384172
4	1296	5	4.604859006609849
4	349	6	4.58565252103321
4	317	7	4.552065513427928
4	410	8	4.366618274822965
4	777	9	4.211299151216666
4	185	10	4.148943372256613
4	1312	11	4.012693279439804
4	1252	12	3.9400756984455825
4	467	13	3.593623399405546
4	263	14	3.387900281666052
4	1286	15	3.33692884546511
4	966	16	3.301597037191942
4	1105	17	3.121048121746883
4	1077	18	3.021609009466343
4	691	19	2.900987030673233
4	186	20	2.879239496249358
4	579	21	2.837482204902481
4	1391	22	2.744857809107306
4	1302	23	2.744857809107306
4	552	24	2.656115926318115
4	136	25	2.602426122978106
4	539	26	2.589761965495059
4	949	27	2.5444214290341867
4	769	28	2.526055552480663
4	1175	29	2.526055552480663
4	541	30	2.4664536913208295
4	625	31	2.4264659541037124
4	427	32	2.4264659541037124
4	167	33	2.4264659541037124
4	121	34	2.409302066811158
4	1241	35	2.3872264428400953
4	327	36	2.3611386632121993
4	540	37	2.3611386632121993
4	843	38	2.3429501207395864
4	1360	39	2.3429501207395864
4	889	40	2.3429501207395864
4	466	41	2.295302248420569
4	401	42	2.2950793206365883
4	656	43	2.2950793206365883
4	595	44	2.2950793206365883
4	855	45	2.27115599166772
4	975	46	2.2569861927913397
4	1190	47	2.2569861927913397
4	329	48	2.2569861927913397
4	336	49	2.2036309664312523
4	242	50	2.1944050934717327
4	103	51	2.167773828150715
4	122	52	2.135032449058148
4	979	53	2.126183723242232
4	375	54	2.109635853773065
4	487	55	2.0712425240818826
4	126	56	2.0616631061168036
4	743	57	2.0608066869182724
4	1319	58	2.0429475816613802
4	1274	59	2.0429475816613802
4	1061	60	2.04259302632713
4	1182	61	2.03396316289239
4	753	62	2.001304761458662
4	316	63	2.001304761458662
4	1180	64	1.9803463162453865
4	332	65	1.9803463162453865
4	110	66	1.9448246225265464
4	566	67	1.9219654378197086
4	665	68	1.9214675181918794
4	470	69	1.9087576920741194
4	939	70	1.9011731783722752
4	337	71	1.8718050325368134
4	518	72	1.8718050325368134
4	160	73	1.8410746765270534
4	1139	74	1.813623767170847
4	179	75	1.8089640736738406
4	519	76	1.8089640736738406
4	188	77	1.8089640736738406
4	176	78	1.8089640736738406
4	570	79	1.7846593257317052
4	189	80	1.7551807381500686
4	942	81	1.741066305458808
4	564	82	1.7373132546638212
4	208	83	1.7172423036862134
4	314	84	1.698608154585431
4	268	85	1.6957010374120491
4	495	86	1.6816019484002256
4	1143	87	1.6652001023522987
4	282	88	1.656669952654154
4	4	89	1.6344113869874548
4	1138	90	1.6320349396761322
4	493	91	1.627398481002441
4	168	92	1.627398481002441
4	1204	93	1.590459543253748
4	660	94	1.5897971313763481
4	661	95	1.5897971313763481
4	319	96	1.575954345493874
4	1193	97	1.572976603356173
4	973	98	1.5686294905483305
4	173	99	1.5280274848027369
4	1268	100	1.5276629761257374
4	169	101	1.5276629761257374
4	480	102	1.5276629761257374
4	1199	103	1.5276629761257374
4	11	104	1.5180432755598587
4	28	105	1.5074973242499288
4	1081	106	1.5074973242499288
4	431	107	1.4894743115270046
4	409	108	1.4894743115270046
4	1237	109	1.4822431628702153
4	340	110	1.4811102425454954
4	425	111	1.4668173647956908
4	155	112	1.4668173647956908
4	459	113	1.4668173647956908
4	266	114	1.43329903097367
4	1369	115	1.4189358056016512
4	1054	116	1.4189358056016512
4	977	117	1.4189358056016512
4	228	118	1.4189358056016512
4	981	119	1.374081440359547
4	1086	120	1.374081440359547
4	435	121	1.3660621108770632
4	481	122	1.3608615281007779
4	688	123	1.342397981319273
4	292	124	1.331975985612056
4	1375	125	1.331975985612056
4	307	126	1.331975985612056
4	321	127	1.331975985612056
4	1085	128	1.331975985612056
4	125	129	1.324701375137274
4	322	130	1.2923742531142461
4	255	131	1.2923742531142461
4	1311	132	1.2923742531142461
4	1063	133	1.2923742531142461
4	611	134	1.2923742531142461
4	1352	135	1.265898030235425
4	264	136	1.2550593720228431
4	62	137	1.2550593720228431
4	1246	138	1.2550593720228431
4	104	139	1.2550593720228431
4	320	140	1.2550593720228431
4	369	141	1.2550593720228431
4	499	142	1.2550593720228431
4	731	143	1.2550593720228431
4	565	144	1.2550593720228431
4	815	145	1.239322675713928
4	111	146	1.2198388155597262
4	999	147	1.18938450664878
4	174	148	1.18938450664878
4	1073	149	1.1550128839706122
4	59	150	1.1550128839706122
4	1240	151	1.1550128839706122
4	300	152	1.1251168250008066
4	1322	153	1.1251168250008066
4	260	154	1.0967293618556015
4	1382	155	1.0697391159935947
4	1082	156	1.069159362480695
4	1392	157	0.9961910494801536
4	379	158	0.6489244762055919
4	984	159	0.6216189965401777
4	45	160	0.6216189965401777
4	394	161	0.6216189965401777
4	633	162	0.6088102216088934
4	1222	163	0.5996925435915832
4	472	164	0.5996925435915832
4	892	165	0.5996925435915832
4	607	166	0.5996925435915832
4	653	167	0.5996925435915832
4	216	168	0.5762983850698429
4	1304	169	0.5762983850698429
4	144	170	0.5762983850698429
4	959	171	0.5762983850698429
4	1297	172	0.5762983850698429
4	1245	173	0.5762983850698429
4	88	174	0.5762983850698429
4	537	175	0.5762983850698429
4	659	176	0.5762983850698429
4	1189	177	0.5762983850698429
4	1250	178	0.5762983850698429
4	36	179	0.5762983850698429
4	257	180	0.5546609215668988
4	165	181	0.5546609215668988
4	34	182	0.5546609215668988
4	347	183	0.5546609215668988
4	157	184	0.5546609215668988
4	1267	185	0.5546609215668988
4	159	186	0.5546609215668988
4	63	187	0.5546609215668988
4	1275	188	0.5546609215668988
4	1194	189	0.5546609215668988
4	21	190	0.5546609215668988
4	318	191	0.5546609215668988
4	1148	192	0.5546609215668988
4	1151	193	0.5546609215668988
4	398	194	0.5546609215668988
4	785	195	0.5546609215668988
4	27	196	0.5546609215668988
4	404	197	0.5546609215668988
4	452	198	0.5546609215668988
4	987	199	0.5519447164748282
4	1249	200	0.5345894448766161
5	552	1	6.298417645139953
5	142	2	3.499975938115144
5	1217	3	3.265837359337665
5	1209	4	3.246669160129143
5	1379	5	2.9875558479550133
5	1198	6	2.883220930095878
5	641	7	2.8201022650590097
5	307	8	2.7642108610818696
5	1240	9	2.745167874475146
5	540	10	2.6949860251278572
5	329	11	2.675638528183952
5	166	12	2.656115926318115
5	495	13	2.604588059336505
5	130	14	2.50879460634418
5	968	15	2.50879460634418
5	1272	16	2.5009559158235
5	272	17	2.5009559158235
5	296	18	2.4566724632803703
5	1241	19	2.3872264428400953
5	1296	20	2.3872264428400953
5	708	21	2.3476842347627005
5	28	22	2.334922086620109
5	1102	23	2.333564490155702
5	1032	24	2.333564490155702
5	824	25	2.333564490155702
5	304	26	2.2535985151630706
5	873	27	2.181214635360982
5	488	28	2.167773828150715
5	103	29	2.167773828150715
5	199	30	2.112263666938263
5	813	31	2.0475383750954688
5	367	32	2.0475383750954688
5	410	33	2.04259302632713
5	1061	34	2.04259302632713
5	1252	35	2.04259302632713
5	57	36	2.0210482944102623
5	56	37	1.9767603590832152
5	585	38	1.9416710130323822
5	1376	39	1.937563736601619
5	515	40	1.929300719381327
5	952	41	1.8751590218361487
5	650	42	1.8659259333888987
5	1138	43	1.7958686413178715
5	368	44	1.7958686413178715
5	580	45	1.7538171755980332
5	395	46	1.7538171755980332
5	1329	47	1.7538171755980332
5	414	48	1.7308816660840776
5	292	49	1.700075623202716
5	792	50	1.6704337930917181
5	181	51	1.6704337930917181
5	648	52	1.6704337930917181
5	93	53	1.6704337930917181
5	835	54	1.6704337930917181
5	746	55	1.6704337930917181
5	11	56	1.6704337930917181
5	689	57	1.6428899233831373
5	33	58	1.6340500047262454
5	1271	59	1.6340500047262454
5	854	60	1.6140655104478596
5	444	61	1.6140655104478596
5	425	62	1.6140655104478596
5	787	63	1.6140655104478596
5	930	64	1.601902637206849
5	373	65	1.601902637206849
5	234	66	1.601902637206849
5	384	67	1.601902637206849
5	608	68	1.5726986314528935
5	899	69	1.5726986314528935
5	1224	70	1.5613773059471365
5	1374	71	1.556948666470608
5	521	72	1.556948666470608
5	1089	73	1.5157874940450655
5	172	74	1.5157874940450655
5	137	75	1.5157874940450655
5	445	76	1.5144488978491206
5	700	77	1.5120201837396314
5	777	78	1.5120201837396314
5	363	79	1.5120201837396314
5	810	80	1.5120201837396314
5	1380	81	1.5120201837396314
5	688	82	1.4838008703773553
5	1157	83	1.469360818067661
5	577	84	1.469360818067661
5	573	85	1.469360818067661
5	855	86	1.465687924563579
5	321	87	1.465687924563579
5	833	88	1.465687924563579
5	527	89	1.465687924563579
5	1244	90	1.4628513911797918
5	1333	91	1.4628513911797918
5	141	92	1.4628513911797918
5	206	93	1.4360496796495654
5	967	94	1.4360496796495654
5	322	95	1.4221107266705062
5	1311	96	1.4221107266705062
5	415	97	1.4134879138453407
5	297	98	1.4134879138453407
5	14	99	1.4134879138453407
5	1299	100	1.4097138351955103
5	715	101	1.4072636350891015
5	264	102	1.3810499483884837
5	1246	103	1.3810499483884837
5	320	104	1.3810499483884837
5	369	105	1.3810499483884837
5	731	106	1.3810499483884837
5	357	107	1.3673471966427788
5	1342	108	1.3673471966427788
5	1335	109	1.3673471966427788
5	530	110	1.3673471966427788
5	1279	111	1.3547205402424978
5	537	112	1.3547205402424978
5	204	113	1.3325736870862905
5	185	114	1.3241236129338758
5	749	115	1.3241236129338758
5	1	116	1.3241236129338758
5	606	117	1.3241236129338758
5	356	118	1.3241236129338758
5	1158	119	1.303856756817817
5	347	120	1.303856756817817
5	63	121	1.303856756817817
5	925	122	1.303856756817817
5	318	123	1.303856756817817
5	435	124	1.3013177702869203
5	1197	125	1.283548996883547
5	1104	126	1.283548996883547
5	1112	127	1.283548996883547
5	1345	128	1.283548996883547
5	51	129	1.283548996883547
5	248	130	1.2714944845613818
5	433	131	1.2714944845613818
5	561	132	1.2709601787401457
5	1077	133	1.2695138052513544
5	310	134	1.2566741818709357
5	26	135	1.2566741818709357
5	877	136	1.245387074618066
5	599	137	1.245387074618066
5	748	138	1.245387074618066
5	1328	139	1.245387074618066
